
2361,Europe,San Marino,Personal Care,Online,L,434485948,2902.0,81.73,56.67,237180.46,164456.34,72724.12
2362,Middle East and North Africa,Somalia,Personal Care,Offline,L,636312091,7743.0,81.73,56.67,632835.39,438795.81,194039.58
2363,Europe,Estonia,Baby Food,Offline,H,316466176,8229.0,255.28,159.42,2100699.12,1311867.18,788831.94
2364,Asia,Malaysia,Vegetables,Offline,H,118747031,8740.0,154.06,90.93,1346484.4,794728.2,551756.2
2365,Central America and the Caribbean,Nicaragua,Household,Online,C,307265985,5688.0,668.27,502.54,3801119.76,2858447.52,942672.24
2366,Central America and the Caribbean,Cuba,Cereal,Offline,M,316446864,2514.0,205.7,117.11,517129.8,294414.54,222715.26
2367,Europe,Kosovo,Household,Online,M,101025998,4693.0,668.27,502.54,3136191.11,2358420.22,777770.89
2368,Australia and Oceania,Fiji,Vegetables,Offline,H,586052215,4729.0,154.06,90.93,728549.74,430007.97,298541.77
2369,Australia and Oceania,Marshall Islands,Beverages,Offline,M,516886842,7158.0,47.45,31.79,339647.1,227552.82,112094.28
2370,Central America and the Caribbean,The Bahamas,Vegetables,Online,M,509203708,3548.0,154.06,90.93,546604.88,322619.64,223985.24
2371,Sub-Saharan Africa,Mauritius,Cosmetics,Online,H,798989140,7497.0,437.2,263.33,3277688.4,1974185.01,1303503.39
2372,Asia,Uzbekistan,Cereal,Offline,L,792541968,9635.0,205.7,117.11,1981919.5,1128354.85,853564.65
2373,Sub-Saharan Africa,Namibia,Household,Online,H,416473519,2624.0,668.27,502.54,1753540.48,1318664.96,434875.52
2374,Central America and the Caribbean,El Salvador,Office Supplies,Offline,C,567707622,6156.0,651.21,524.96,4008848.76,3231653.76,777195.0
2375,Asia,China,Household,Offline,C,863480603,1954.0,668.27,502.54,1305799.58,981963.16,323836.42
2376,Asia,Philippines,Beverages,Offline,L,991341292,8773.0,47.45,31.79,416278.85,278893.67,137385.18
2377,Sub-Saharan Africa,Central African Republic,Cereal,Online,H,259151017,7400.0,205.7,117.11,1522180.0,866614.0,655566.0
2378,Asia,Mongolia,Household,Offline,C,745083606,5651.0,668.27,502.54,3776393.77,2839853.54,936540.23
2379,Europe,Luxembourg,Personal Care,Offline,H,547625386,3376.0,81.73,56.67,275920.48,191317.92,84602.56
2380,Middle East and North Africa,Pakistan,Beverages,Offline,C,535575187,7454.0,47.45,31.79,353692.3,236962.66,116729.64
2381,Australia and Oceania,New Zealand,Meat,Online,M,298044335,6797.0,421.89,364.69,2867586.33,2478797.93,388788.4
2382,Europe,Montenegro,Fruits,Online,H,394456660,7346.0,9.33,6.92,68538.18,50834.32,17703.86
2383,Europe,Kosovo,Baby Food,Online,M,104548490,7076.0,255.28,159.42,1806361.28,1128055.92,678305.36
2384,Sub-Saharan Africa,Zambia,Vegetables,Online,M,578368651,991.0,154.06,90.93,152673.46,90111.63,62561.83
2385,Asia,Bhutan,Beverages,Offline,H,786278474,6128.0,47.45,31.79,290773.6,194809.12,95964.48
2386,Asia,Laos,Office Supplies,Online,H,668951785,6554.0,651.21,524.96,4268030.34,3440587.84,827442.5
2387,Europe,Greece,Cereal,Online,M,687374913,8367.0,205.7,117.11,1721091.9,979859.37,741232.53
2388,Central America and the Caribbean,Costa Rica,Meat,Online,L,472846686,4697.0,421.89,364.69,1981617.33,1712948.93,268668.4
2389,Middle East and North Africa,Turkey,Clothes,Online,C,176978433,706.0,109.28,35.84,77151.68,25303.04,51848.64
2390,Europe,Greece,Vegetables,Online,M,921693980,8586.0,154.06,90.93,1322759.16,780724.98,542034.18
2391,Sub-Saharan Africa,Eritrea,Cosmetics,Online,M,749229657,2560.0,437.2,263.33,1119232.0,674124.8,445107.2
2392,Central America and the Caribbean,Haiti,Meat,Offline,M,472134292,3884.0,421.89,364.69,1638620.76,1416455.96,222164.8
2393,Asia,Sri Lanka,Cosmetics,Online,M,523269212,5843.0,437.2,263.33,2554559.6,1538637.19,1015922.41
2394,Sub-Saharan Africa,Ethiopia,Fruits,Online,H,505808246,8755.0,9.33,6.92,81684.15,60584.6,21099.55
2395,Australia and Oceania,East Timor,Office Supplies,Online,H,543237721,4969.0,651.21,524.96,3235862.49,2608526.24,627336.25
2396,Europe,Montenegro,Household,Online,L,829356467,3864.0,668.27,502.54,2582195.28,1941814.56,640380.72
2397,Australia and Oceania,Solomon Islands,Office Supplies,Online,H,278275811,6851.0,651.21,524.96,4461439.71,3596500.96,864938.75
2398,Central America and the Caribbean,Honduras,Office Supplies,Online,L,574419581,2374.0,651.21,524.96,1545972.54,1246255.04,299717.5
2399,Europe,Czech Republic,Cereal,Offline,C,322524106,905.0,205.7,117.11,186158.5,105984.55,80173.95
2400,Europe,Portugal,Cereal,Offline,M,897638213,9950.0,205.7,117.11,2046715.0,1165244.5,881470.5
2401,Middle East and North Africa,Yemen,Personal Care,Offline,M,595123231,9044.0,81.73,56.67,739166.12,512523.48,226642.64
2402,Europe,Italy,Baby Food,Offline,L,480652987,4755.0,255.28,159.42,1213856.4,758042.1,455814.3
2403,Europe,France,Office Supplies,Online,C,340213811,5682.0,651.21,524.96,3700175.22,2982822.72,717352.5
2404,Asia,Malaysia,Cereal,Online,C,930104529,7454.0,205.7,117.11,1533287.8,872937.94,660349.86
2405,Europe,Iceland,Baby Food,Online,H,826936471,7733.0,255.28,159.42,1974080.24,1232794.86,741285.38
2406,Europe,Norway,Cosmetics,Online,H,477633464,1211.0,437.2,263.33,529449.2,318892.63,210556.57
2407,Europe,Latvia,Meat,Online,L,849431836,4611.0,421.89,364.69,1945334.79,1681585.59,263749.2
2408,Sub-Saharan Africa,Cape Verde,Snacks,Online,C,279880416,1689.0,152.58,97.44,257707.62,164576.16,93131.46
2409,Sub-Saharan Africa,Republic of the Congo,Snacks,Online,L,326840531,8231.0,152.58,97.44,1255885.98,802028.64,453857.34
2410,Middle East and North Africa,Qatar,Fruits,Online,M,818486011,7054.0,9.33,6.92,65813.82,48813.68,17000.14
2411,Sub-Saharan Africa,Sudan,Household,Offline,M,303303182,3006.0,668.27,502.54,2008819.62,1510635.24,498184.38
2412,Sub-Saharan Africa,Cote Hello,Personal Care,Online,L,100090873,7968.0,81.73,56.67,651224.64,451546.56,199678.08
2413,Sub-Saharan Africa,Cape Verde,Vegetables,Offline,M,247960412,5851.0,154.06,90.93,901405.06,532031.43,369373.63
2414,Asia,Taiwan,Meat,Online,M,856335628,7597.0,421.89,364.69,3205098.33,2770549.93,434548.4
2415,Middle East and North Africa,Libya,Cereal,Offline,H,754952847,6179.0,205.7,117.11,1271020.3,723622.69,547397.61
2416,Central America and the Caribbean,Belize,Meat,Online,C,643860900,1603.0,421.89,364.69,676289.67,584598.07,91691.6
2417,Sub-Saharan Africa,Republic of the Congo,Clothes,Offline,C,843421113,5905.0,109.28,35.84,645298.4,211635.2,433663.2
2418,Europe,United Kingdom,Baby Food,Online,H,844307315,8152.0,255.28,159.42,2081042.56,1299591.84,781450.72
2419,Sub-Saharan Africa,Guinea-Bissau,Baby Food,Offline,H,657505834,9442.0,255.28,159.42,2410353.76,1505243.64,905110.12
2420,Central America and the Caribbean,Saint Kitts and Nevis,Snacks,Offline,H,364315497,7906.0,152.58,97.44,1206297.48,770360.64,435936.84
2421,Middle East and North Africa,Israel,Fruits,Offline,C,566347634,3705.0,9.33,6.92,34567.65,25638.6,8929.05
2422,Sub-Saharan Africa,Senegal,Baby Food,Offline,M,135526072,4031.0,255.28,159.42,1029033.68,642622.02,386411.66
2423,Australia and Oceania,Vanuatu,Household,Offline,M,264087140,8108.0,668.27,502.54,5418333.16,4074594.32,1343738.84
2424,Europe,Finland,Snacks,Online,H,414579665,2191.0,152.58,97.44,334302.78,213491.04,120811.74
2425,Europe,Switzerland,Cereal,Offline,M,569864976,4565.0,205.7,117.11,939020.5,534607.15,404413.35
2426,Europe,United Kingdom,Clothes,Online,L,783116900,548.0,109.28,35.84,59885.44,19640.32,40245.12
2427,Europe,Andorra,Cosmetics,Online,L,727821767,7489.0,437.2,263.33,3274190.8,1972078.37,1302112.43
2428,Asia,Maldives,Clothes,Offline,C,147778403,9768.0,109.28,35.84,1067447.04,350085.12,717361.92
2429,Asia,Philippines,Office Supplies,Online,C,207098138,3796.0,651.21,524.96,2471993.16,1992748.16,479245.0
2430,Australia and Oceania,East Timor,Meat,Online,L,340204799,3015.0,421.89,364.69,1271998.35,1099540.35,172458.0
2431,Asia,China,Beverages,Offline,C,501834714,2899.0,47.45,31.79,137557.55,92159.21,45398.34
2432,Middle East and North Africa,Tunisia,Household,Offline,M,717036712,5952.0,668.27,502.54,3977543.04,2991118.08,986424.96
2433,Europe,Georgia,Meat,Offline,C,631172120,6711.0,421.89,364.69,2831303.79,2447434.59,383869.2
2434,Europe,San Marino,Office Supplies,Offline,M,859914767,6744.0,651.21,524.96,4391760.24,3540330.24,851430.0
2435,Central America and the Caribbean,Saint Kitts and Nevis,Beverages,Offline,L,739250981,9648.0,47.45,31.79,457797.6,306709.92,151087.68
2436,Europe,Andorra,Snacks,Online,L,575479590,6054.0,152.58,97.44,923719.32,589901.76,333817.56
2437,Sub-Saharan Africa,Cameroon,Personal Care,Online,L,295211923,8623.0,81.73,56.67,704757.79,488665.41,216092.38
2438,Central America and the Caribbean,Costa Rica,Clothes,Offline,H,795371806,7047.0,109.28,35.84,770096.16,252564.48,517531.68
2439,North America,Greenland,Personal Care,Offline,L,793195569,3050.0,81.73,56.67,249276.5,172843.5,76433.0
2440,Central America and the Caribbean,Antigua and Barbuda,Personal Care,Offline,H,876232039,5387.0,81.73,56.67,440279.51,305281.29,134998.22
2441,Europe,Spain,Snacks,Offline,M,352342545,4844.0,152.58,97.44,739097.52,471999.36,267098.16
2442,Central America and the Caribbean,Panama,Household,Offline,C,399700915,9238.0,668.27,502.54,6173478.26,4642464.52,1531013.74
2443,Asia,Taiwan,Baby Food,Online,C,916793477,8418.0,255.28,159.42,2148947.04,1341997.56,806949.48
2444,Europe,Slovenia,Cereal,Online,H,972419059,9264.0,205.7,117.11,1905604.8,1084907.04,820697.76
2445,Middle East and North Africa,Kuwait,Meat,Online,L,155688989,686.0,421.89,364.69,289416.54,250177.34,39239.2
2446,Asia,South Korea,Meat,Offline,M,826027095,8628.0,421.89,364.69,3640066.92,3146545.32,493521.6
2447,Sub-Saharan Africa,Lesotho,Meat,Offline,M,463169705,1063.0,421.89,364.69,448469.07,387665.47,60803.6
2448,Europe,Spain,Meat,Offline,M,217165648,2996.0,421.89,364.69,1263982.44,1092611.24,171371.2
2449,Middle East and North Africa,Israel,Snacks,Online,C,858376252,1463.0,152.58,97.44,223224.54,142554.72,80669.82
2450,Middle East and North Africa,Syria,Vegetables,Online,C,527475345,531.0,154.06,90.93,81805.86,48283.83,33522.03
2451,Australia and Oceania,Nauru,Cosmetics,Offline,M,585449254,6299.0,437.2,263.33,2753922.8,1658715.67,1095207.13
2452,Australia and Oceania,Samoa,Baby Food,Offline,L,663596808,1897.0,255.28,159.42,484266.16,302419.74,181846.42
2453,Sub-Saharan Africa,South Sudan,Baby Food,Offline,C,913529336,2486.0,255.28,159.42,634626.08,396318.12,238307.96
2454,Central America and the Caribbean,Haiti,Office Supplies,Online,M,657170665,258.0,651.21,524.96,168012.18,135439.68,32572.5
2455,Asia,Cambodia,Vegetables,Offline,L,636757123,9438.0,154.06,90.93,1454018.28,858197.34,595820.94
2456,Europe,Denmark,Baby Food,Online,L,764837539,1279.0,255.28,159.42,326503.12,203898.18,122604.94
2457,Sub-Saharan Africa,Burkina Faso,Fruits,Online,C,574273240,9068.0,9.33,6.92,84604.44,62750.56,21853.88
2458,Central America and the Caribbean,Barbados,Cereal,Offline,C,568238055,3123.0,205.7,117.11,642401.1,365734.53,276666.57
2459,Europe,Latvia,Fruits,Offline,H,870218312,5792.0,9.33,6.92,54039.36,40080.64,13958.72
2460,Australia and Oceania,Samoa,Personal Care,Online,C,774012839,6454.0,81.73,56.67,527485.42,365748.18,161737.24
2461,Australia and Oceania,Tonga,Clothes,Online,C,993732964,6522.0,109.28,35.84,712724.16,233748.48,478975.68
2462,Europe,Spain,Office Supplies,Online,L,513802516,4437.0,651.21,524.96,2889418.77,2329247.52,560171.25
2463,Europe,Slovakia,Beverages,Online,M,638957822,673.0,47.45,31.79,31933.85,21394.67,10539.18
2464,Europe,Bulgaria,Baby Food,Online,H,944247710,2736.0,255.28,159.42,698446.08,436173.12,262272.96
2465,Middle East and North Africa,Morocco,Clothes,Online,L,625033509,160.0,109.28,35.84,17484.8,5734.4,11750.4
2466,Sub-Saharan Africa,Niger,Household,Offline,H,746989047,9514.0,668.27,502.54,6357920.78,4781165.56,1576755.22
2467,Sub-Saharan Africa,Central African Republic,Snacks,Online,C,196100652,9395.0,152.58,97.44,1433489.1,915448.8,518040.3
2468,Sub-Saharan Africa,Eritrea,Office Supplies,Online,M,628667151,5435.0,651.21,524.96,3539326.35,2853157.6,686168.75
2469,Sub-Saharan Africa,Ghana,Meat,Offline,L,621299874,5294.0,421.89,364.69,2233485.66,1930668.86,302816.8
2470,Australia and Oceania,Palau,Cereal,Online,H,620922648,3665.0,205.7,117.11,753890.5,429208.15,324682.35
2471,Europe,Netherlands,Baby Food,Offline,H,694771802,7270.0,255.28,159.42,1855885.6,1158983.4,696902.2
2472,Sub-Saharan Africa,Burkina Faso,Cosmetics,Online,H,980396163,9866.0,437.2,263.33,4313415.2,2598013.78,1715401.42
2473,Asia,Kazakhstan,Cosmetics,Online,M,335657060,7238.0,437.2,263.33,3164453.6,1905982.54,1258471.06
2474,Europe,Bosnia and Herzegovina,Snacks,Offline,C,388728320,2203.0,152.58,97.44,336133.74,214660.32,121473.42
2475,Asia,Taiwan,Clothes,Online,L,588096272,9611.0,109.28,35.84,1050290.08,344458.24,705831.84
2476,Europe,Vatican City,Vegetables,Offline,L,452559745,1340.0,154.06,90.93,206440.4,121846.2,84594.2
2477,Europe,Portugal,Baby Food,Offline,M,921230065,1303.0,255.28,159.42,332629.84,207724.26,124905.58
2478,Middle East and North Africa,United Arab Emirates,Fruits,Offline,H,303531062,441.0,9.33,6.92,4114.53,3051.72,1062.81
2479,Asia,Turkmenistan,Fruits,Offline,C,129199063,1729.0,9.33,6.92,16131.57,11964.68,4166.89
2480,Sub-Saharan Africa,Cameroon,Cosmetics,Online,L,198282897,5170.0,437.2,263.33,2260324.0,1361416.1,898907.9
2481,Europe,Malta,Fruits,Online,M,831143891,2802.0,9.33,6.92,26142.66,19389.84,6752.82
2482,Middle East and North Africa,Saudi Arabia,Office Supplies,Offline,L,618455874,3692.0,651.21,524.96,2404267.32,1938152.32,466115.0
2483,Sub-Saharan Africa,Tanzania,Household,Online,L,471205174,8937.0,668.27,502.54,5972328.99,4491199.98,1481129.01
2484,Central America and the Caribbean,Costa Rica,Baby Food,Online,L,470690619,6669.0,255.28,159.42,1702462.32,1063171.98,639290.34
2485,Europe,Estonia,Cereal,Online,M,318523538,7048.0,205.7,117.11,1449773.6,825391.28,624382.32
2486,Central America and the Caribbean,Panama,Household,Offline,H,686627757,7267.0,668.27,502.54,4856318.09,3651958.18,1204359.91
2487,Sub-Saharan Africa,Mali,Office Supplies,Online,H,967239606,6548.0,651.21,524.96,4264123.08,3437438.08,826685.0
2488,Central America and the Caribbean,Dominican Republic,Beverages,Offline,H,622907912,1148.0,47.45,31.79,54472.6,36494.92,17977.68
2489,Central America and the Caribbean,Guatemala,Household,Offline,L,536494004,9353.0,668.27,502.54,6250329.31,4700256.62,1550072.69
2490,Sub-Saharan Africa,Sierra Leone,Cosmetics,Online,H,761171710,6479.0,437.2,263.33,2832618.8,1706115.07,1126503.73
2491,Europe,Armenia,Meat,Offline,H,970427358,9875.0,421.89,364.69,4166163.75,3601313.75,564850.0
2492,Asia,Vietnam,Fruits,Offline,L,908059775,3921.0,9.33,6.92,36582.93,27133.32,9449.61
2493,Central America and the Caribbean,Panama,Vegetables,Online,H,838180291,5029.0,154.06,90.93,774767.74,457286.97,317480.77
2494,Europe,Estonia,Cereal,Offline,H,195212733,6641.0,205.7,117.11,1366053.7,777727.51,588326.19
2495,Sub-Saharan Africa,Republic of the Congo,Vegetables,Online,C,733893430,4229.0,154.06,90.93,651519.74,384542.97,266976.77
2496,Central America and the Caribbean,Panama,Cosmetics,Online,L,679271209,300.0,437.2,263.33,131160.0,78999.0,52161.0
2497,Sub-Saharan Africa,Niger,Fruits,Online,L,576707398,9390.0,9.33,6.92,87608.7,64978.8,22629.9
2498,Europe,Poland,Household,Online,C,141875827,3065.0,668.27,502.54,2048247.55,1540285.1,507962.45
2499,Europe,Vatican City,Beverages,Offline,L,510762822,4924.0,47.45,31.79,233643.8,156533.96,77109.84
2500,Europe,Russia,Snacks,Offline,H,189667212,5598.0,152.58,97.44,854142.84,545469.12,308673.72
2501,Central America and the Caribbean,Grenada,Household,Offline,L,905200326,7747.0,668.27,502.54,5177087.69,3893177.38,1283910.31
2502,Central America and the Caribbean,Honduras,Fruits,Online,L,854285991,1064.0,9.33,6.92,9927.12,7362.88,2564.24
2503,Asia,Taiwan,Household,Offline,C,554160535,7272.0,668.27,502.54,4859659.44,3654470.88,1205188.56
2504,Asia,Laos,Meat,Offline,C,592372786,5126.0,421.89,364.69,2162608.14,1869400.94,293207.2
2505,Europe,Germany,Clothes,Online,C,276784074,5413.0,109.28,35.84,591532.64,194001.92,397530.72
2506,Middle East and North Africa,Syria,Snacks,Online,H,785568225,5950.0,152.58,97.44,907851.0,579768.0,328083.0
2507,Sub-Saharan Africa,Sudan,Household,Offline,C,217211568,6585.0,668.27,502.54,4400557.95,3309225.9,1091332.05
2508,Sub-Saharan Africa,Mozambique,Office Supplies,Online,C,340512931,4198.0,651.21,524.96,2733779.58,2203782.08,529997.5
2509,Europe,Spain,Clothes,Online,H,744583642,7701.0,109.28,35.84,841565.28,276003.84,565561.44
2510,Sub-Saharan Africa,Djibouti,Snacks,Offline,C,188847529,3035.0,152.58,97.44,463080.3,295730.4,167349.9
2511,Middle East and North Africa,Syria,Fruits,Offline,L,653040921,8175.0,9.33,6.92,76272.75,56571.0,19701.75
2512,Asia,Vietnam,Clothes,Offline,L,587212646,8126.0,109.28,35.84,888009.28,291235.84,596773.44
2513,Europe,Moldova,Beverages,Online,H,761724030,9923.0,47.45,31.79,470846.35,315452.17,155394.18
2514,Europe,Slovakia,Office Supplies,Online,C,217248904,7633.0,651.21,524.96,4970685.93,4007019.68,963666.25
2515,Central America and the Caribbean,Grenada,Meat,Online,M,314773595,7357.0,421.89,364.69,3103844.73,2683024.33,420820.4
2516,Europe,Montenegro,Clothes,Online,L,685596930,2222.0,109.28,35.84,242820.16,79636.48,163183.68
2517,Central America and the Caribbean,Barbados,Office Supplies,Online,H,581330239,7391.0,651.21,524.96,4813093.11,3879979.36,933113.75
2518,Australia and Oceania,Australia,Household,Online,L,223897349,5056.0,668.27,502.54,3378773.12,2540842.24,837930.88
2519,Europe,Greece,Clothes,Online,H,355534589,9440.0,109.28,35.84,1031603.2,338329.6,693273.6
2520,Asia,Taiwan,Household,Offline,M,888790786,1799.0,668.27,502.54,1202217.73,904069.46,298148.27
2521,Europe,Belgium,Office Supplies,Offline,L,456527268,5419.0,651.21,524.96,3528906.99,2844758.24,684148.75
2522,Europe,Montenegro,Baby Food,Offline,C,461917865,616.0,255.28,159.42,157252.48,98202.72,59049.76
2523,Australia and Oceania,Fiji,Cosmetics,Online,L,128448903,9740.0,437.2,263.33,4258328.0,2564834.2,1693493.8
2524,Central America and the Caribbean,Belize,Clothes,Offline,M,549919211,2170.0,109.28,35.84,237137.6,77772.8,159364.8
2525,Asia,North Korea,Fruits,Online,L,640440118,9318.0,9.33,6.92,86936.94,64480.56,22456.38
2526,Europe,Montenegro,Personal Care,Offline,C,284435451,9625.0,81.73,56.67,786651.25,545448.75,241202.5
2527,Sub-Saharan Africa,Republic of the Congo,Baby Food,Online,C,786641538,3567.0,255.28,159.42,910583.76,568651.14,341932.62
2528,Middle East and North Africa,Pakistan,Cereal,Offline,H,822107207,8647.0,205.7,117.11,1778687.9,1012650.17,766037.73
2529,Middle East and North Africa,Oman,Cereal,Offline,H,486193788,4401.0,205.7,117.11,905285.7,515401.11,389884.59
2530,Europe,Finland,Meat,Online,H,844575107,7397.0,421.89,364.69,3120720.33,2697611.93,423108.4
2531,Asia,Taiwan,Office Supplies,Online,M,783237493,6234.0,651.21,524.96,4059643.14,3272600.64,787042.5
2532,Europe,Russia,Baby Food,Offline,L,158479773,6542.0,255.28,159.42,1670041.76,1042925.64,627116.12
2533,Middle East and North Africa,Morocco,Cosmetics,Online,H,246913278,5981.0,437.2,263.33,2614893.2,1574976.73,1039916.47
2534,North America,Mexico,Cosmetics,Online,H,595461833,9244.0,437.2,263.33,4041476.8,2434222.52,1607254.28
2535,North America,United States of America,Household,Offline,C,371361768,3054.0,668.27,502.54,2040896.58,1534757.16,506139.42
2536,Sub-Saharan Africa,Cote Hello,Personal Care,Offline,M,612161910,1168.0,81.73,56.67,95460.64,66190.56,29270.08
2537,Europe,Monaco,Household,Online,L,175723588,9370.0,668.27,502.54,6261689.9,4708799.8,1552890.1
2538,Europe,Netherlands,Household,Online,C,690220630,477.0,668.27,502.54,318764.79,239711.58,79053.21
